theme_name,set_name,prod_long_desc,list_price,piece_count,ages,review_difficulty
Star Wars™,Y-Wing Starfighter™,"Expand your Rebel fleet with the iconic Y-Wing Starfighter. The unmistakable workhorse of the Rebel Alliance has been faithfully reproduced with LEGO® bricks and features many play starters, including retractable landing gear, an opening minifigure cockpit, rotating guns, dual spring-loaded shooters, and gearwheel-operated bomb-drop function. This great model also comes with a weapons loader with turning crane and extra ammo for even more immersive play. Includes four minifigures and a droid figure.
Includes four minifigures: a Y-Wing Pilot, Admiral Raddus, Moroff and a Stormtrooper, plus a Rebel Astromech droid figure.
Features a Y-Wing Starfighter and a weapons loader.
Y-wing features retracting landing gear, an opening minifigure cockpit, rotating guns, two spring-loaded shooters and bomb-drop function.
Weapons loader features a movable crane and detachable ammo.
Weapons include four bombs, two blaster pistols, a blaster and Moroff's backpack loaded with elements that can assemble to create his personal blaster.
Operate the crane and lift the ammo into position.
Turn the gearwheel to release the bombs.
This set offers an age-appropriate build and play experience for ages 8-14.
Y-Wing Starfighter measures over 2” (7cm) high, 16” (41cm) long and 7” (20cm) wide.
Weapons loader measures over 3” (8cm) high, 6” (17cm) long and 2” (6cm) wide.",91.488,691.0,8-14,Average
Star Wars™,Tracker I,"Play out your own LEGO® Star Wars: The Freemaker Adventures encounters with this impressive tri-wing Tracker I model, featuring spring-loaded shooters on each wing and side hatches that reveal a weapon store, access ladder and a prison cell with space for a minifigure. Open the 3 windows of the minifigure cockpit and attach the M-OC Hunter Droid using the special shoulder armor element, before swiveling it into position for flight mode. This great set includes 3 minifigures plus a buildable probe droid figure.
Includes 3 minifigures: Rowan, Emperor Palpatine and an M-OC Hunter Droid, plus a buildable Probe Droid figure.
Features tri-wing design with a spring-loaded shooter on each wing, opening side hatches revealing a weapon store, access ladder and prison cell with space for a minifigure, and an opening 3-window cockpit with swiveling pilot function.
Weapons include Palpatine’s Force Lightning elements, a blaster, 2 red Lightsabers and a blue Lightsaber.
Also includes a handcuff element.
Hold Rowan or other minifigure in the prison cell.
Open out the 3 cockpit windows and attach the Hunter Droid.
Shoulder armor element required to attach to the cockpit.
Play out your own exciting adventures from the LEGO® Star Wars: The Freemaker Adventures animated TV series.
Measures over 6” (17cm) high, 13” (34cm) long and 7” (20cm) wide.",91.488,557.0,8-14,Challenging
Disney™,The Disney Castle,"Bring the magical world of Disney to your home with The Disney Castle. This highly detailed LEGO® model with over 4,000 pieces offers a rewarding build and play experience, and comes with an array of exciting Disney-themed features and functions. The intricately detailed facade and towers replicate the iconic Walt Disney World® Resort Cinderella Castle, and each accessible castle room includes special features inspired by some of Disney’s greatest animated feature films, providing endless play possibilities with the included minifigures: Mickey Mouse, Minnie Mouse, Donald Duck, Daisy Duck and Tinker Bell, or other characters from your collection.
Includes 5 minifigures: Mickey Mouse with a tuxedo, Minnie Mouse with red dress, Donald Duck with classic outfit, Daisy Duck with pink skirt, lavender colored shoes and a bow, and Tinker Bell with wig element, skirt, wings and a magic wand.
The Disney Castle features a detailed facade with a stone bridge, clock, wide arched entrance, ornate balconies, spired towers, plus a four-story main building and a five-story, golden-spired main tower, both containing rooms with assorted Disney-inspired features and elements.
Castle main building first floor features the main hall with large arched doorway, mosaic floor tiling, ornate chandelier, suits of armor, shield-decorated walls, grandfather clock, floor-standing vase with buildable flower elements, magic carpet and a golden lamp.
Castle main building second-floor room features buildable dark-blue curtains with curtain pole, ornate buildable candelabra and rose, and glass case elements.
Castle main building third-floor room features a chest with book of spells, mop and bucket elements, and access to the main tower second-floor room.
Castle main building fourth-floor bedroom features a detailed bed with decorative golden headboard elements.
Main tower first-floor kitchen features a large redbrick-patterned stove, workbench, buildable broom and pumpkin, plus pots, pans and assorted kitchen and food elements.
Main tower second-floor room includes a spinning wheel and access to the castle main building third-floor room.
Main tower third-floor room features a chest containing brush, scissor and lock of black hair elements, plus a balcony with 2 stud shooters for a firework-display function.
Main tower fourth-floor room features a golden mirror, plus red apple and glass vase elements.
Main tower fifth-floor room features a window bench and an arched window.
Also includes 2 frogs and a golden crown element.
Remove part of the roof section to discover the glass slipper element and fairy-tale book element with printed cover.
Launch the fireworks and let the magic begin!
Combine with other LEGO® minifigure characters for endless adventures!
This set offers an age-appropriate building experience for ages 16 and over.
This set includes over 4,000 LEGO® pieces.
The Disney Castle measures over 29” (74cm) high, 18.8” (48cm) wide and 12” (31cm) deep.",493.87,4080.0,16+,Challenging
Disney™,Silent Mary,"Bring the magic of Disney’s Pirates of the Caribbean to your home with this impressive replica of the Silent Mary ghost ship. This highly detailed LEGO® model with over 2,200 pieces features a hinged bow section, opening skeleton hull with decay and destruction detailing, movable rudder, collapsible main mast and two further masts, long bowsprit with crow’s nest and mast, tattered sails, detailed quarterdeck, plus a rowboat with two oars and an array of weapons and accessory elements. This model provides a rewarding build and play experience, and the integrated stand makes it suitable for display in the home or office. Also includes eight minifigures: Captain Jack Sparrow, Henry, Carina, Lieutenant Lesaro, Captain Salazar, Officer Magda, Officer Santos and the Silent Mary Masthead, plus two detachable ghost sharks.
Includes eight minifigures: Captain Jack Sparrow, Henry, Carina, Lieutenant Lesaro, Captain Salazar, Officer Magda, Officer Santos and the Silent Mary Masthead, plus two detachable ghost sharks.
Features a hinged bow section, opening skeleton hull with decay and destruction detailing, movable rudder, three masts including a collapsible main mast, long bowsprit with crow’s nest and mast, tattered sails, detailed quarterdeck, plus a rowboat with two oars.
Weapons include two gray swords, three black swords and a pistol.
Also includes the Silent Mary Masthead’s shield and sword elements.
Accessory elements include a compass, sextant, monocular, two brooms and a ship-in-a-bottle.
Special elements include Captain Salazar’s hairpiece and a decorated Galileo Diary with printed cover and astronomy page.
Raise the hinged bow section and open the skeleton hull to switch from sailing mode to attack mode.
Open the mid-hull section to access and release the ghost sharks.
This set includes over 2,200 pieces.
The Silent Mary with the main mast in vertical position measures over 18” (48cm) high, 26” (68cm) long and 8” (22cm) wide, and over 14” (36cm) wide with the main mast collapsed.",285.87,2294.0,14+,Average
Disney™,Cinderella's Dream Castle,"LEGO® l Disney Cinderella’s Dream Castle is the ultimate set to play out your fairytales, whether recreating scenes from Disney’s Cinderella or creating new stories of your own. With a grand dining room, bedroom, dressing area, kitchen, fireplace and balcony, there's so much to explore and hidden secrets to discover in this popular toy for kids. Get creative using the modular design to easily move and swap sections within the model, or rearrange the rooms of the castle and integrate them with other compatible LEGO l Disney toys to build your own dream creations. Includes 2 mini-doll figures plus a foal and 2 mice figures.
Includes Cinderella and Prince Charming mini-doll figures, plus a foal and 2 mice figures.
Features a modular 3-story castle, pumpkin patch, horse jump, and a cart that can be pulled by the foal.
Castle features a dining area with table and chairs, bedroom with opening secret compartment in the bed, turning fireplace with secret hiding place, balcony with revolving dancefloor, kitchen, dressing area with vanity, and a lounge area with chaise longue.
Accessory elements include a glass slipper tile, opening book, invitation tile, perfume bottles, jewel, hairbrush, hair bows, croissants, cookies, cheese, pumpkins, water bottle, cooking pot, pan and glasses.
Customize the set by easily swapping and rearranging internal features such as the throne, stove, vanity and bench.
Move and rearrange the rooms to create a new castle every time, or combine, swap and mix this model with other compatible LEGO® l Disney toys to build your own dream creations.
Recreate scenes from Disney's Cinderella with these much-loved characters, or create new role-play stories of your own.
Help Cinderella and Prince Charming dance all night on the revolving dancefloor, then head to the kitchen to wash the dishes.
Take care of the foal and attach the cart to help him pull it along!
This popular toy for kids is suitable for ages 6-12.
Cinderella's Dream Castle measures over 13” (34cm) high, 9” (25cm) wide and 4” (12cm) deep.
Cart (without horse) measures over 1” (4cm) high, 3” (9cm) long and 1” (5cm) wide.",116.87,585.0,6-12,Challenging
Disney™,Elsa's Magical Ice Palace,"Build a grand and glittering Ice Palace for Elsa and feel the magic and adventure with the special sliding bridge and revolving staircase functions. There’s so much detail inside and out to help recreate scenes from Disney’s Frozen and Frozen Fever, or to create new and exciting stories with these much-loved characters. Includes Elsa and Anna mini-dolls plus Olaf, Marshmallow and four Snowgies.
Includes Elsa with shiny fabric cape and Anna mini-doll figures, plus Olaf, Marshmallow and four Snowgies.
Elsa’s Magical Ice Palace features grand entrance doors with sliding bridge function, a kitchen, table and stools, music area, magic revolving stairs function, upstairs bedroom with a big balcony and a slide.
Outside there is a playground with a tree, snow fort and a seesaw, plus a sleigh with three carriages.
Accessory elements include a teapot, glasses, cake, carrot, chocolate, sheet music, mirror and a rug.
Have fun building this enormous Ice Palace with special functions to add to the magic.
Play out scenes from Disney’s Frozen and Frozen Fever.
Create new adventures with your favorite Frozen characters.
This set offers an age-appropriate build and play experience for ages 5-12.
Elsa's Magical Ice Palace measures over 12” (31cm) high, 11” (30cm) wide and 7” (19cm) deep.
Playground with snow fort measures over 2” (6cm) high, 7” (20cm) wide and 1” (4cm) deep.
Sleigh with carriages measures over 4” (12cm) long, 1” (3cm) wide and under 1” (2cm) high.",97.37,701.0,6-12,Average
Disney™,Ariel's Royal Celebration Boat,"LEGO® l Disney Ariel’s Royal Celebration Boat has everything you need to play out a happy ending for Disney’s The Little Mermaid’s Ariel and Prince Eric. Dance on the revolving dancefloor under the gazebo, spin Sebastian’s starfish decks, discover secret treasure and launch the colored firework bricks. Get creative using the modular design of this great children's toy to easily move and swap sections within the model, or integrate the gazebo with other compatible LEGO l Disney toys to build your own dream creations. Includes 2 mini-doll figures plus Sebastian and Max figures.
Includes 2 mini-doll figures: Prince Eric and Ariel with her dress and white fabric cape, plus Sebastian the crab and Max the dog figures.
Ariel’s Royal Celebration Boat features a gazebo with revolving dancefloor, ship’s wheel, vanity desk and firework launcher, plus a dock and Sebastian's island with turning starfish decks.
Accessory elements include a cake, glasses, crown, treasure chest, jewel, telescope, Ursula's contract tile, trident, hair bow, bone, firework pieces and a perfume bottle.
Customize this great children's toy by easily swapping and rearranging internal features such as the vanity, cake table and drinks table.
Move and rearrange the gazebo and dock to customize the boat, or combine, swap and mix this model with other compatible LEGO® l Disney toys to build your own dream creations.
Recreate the final wedding scenes from Disney's The Little Mermaid on this ornate boat full of features and secret places.
Help Ariel get ready for new adventures at the vanity desk, then put on her white wedding cape.
Spin Sebastian’s starfish and help Eric and Ariel dance on the revolving dancefloor, then launch the colorful firework pieces as the celebrations continue!
Suitable for ages 6-12.
Ariel’s Royal Celebration Boat measures over 6” (16cm) high, 9” (23cm) long and 4” (11cm) wide.
Sebastian's island measures over 1” (4cm) high, 1” (4cm) wide and 1” (4cm) deep.",77.87,380.0,6-12,Average
Disney™,Moana’s Ocean Voyage,"Discover the vibrant world of Disney’s Moana and join her on her epic adventure to bring back the heart of Te Fiti and restore harmony. This beautiful sailboat with opening storage under the deck, and island with transformation function, are perfect for recreating iconic scenes from the movie or creating new stories by the sea. Features a Moana mini-doll, Maui big figure, Heihei and two Kakamora.
Includes a Moana mini-doll figure, Maui big figure, plus Heihei the rooster and two Kakamora.
Moana’s Ocean Voyage features a voyaging canoe with sail and opening deck, Te Fiti island with transformation function and a catapult for the Kakamora.
Accessory elements include a banana, pineapple, map, oar and the heart of Te Fiti.
Prepare to set sail on Moana’s boat and take the heart back to Te Fiti.
Study the star map to navigate to the island.
Use the special function to transform Te Fiti back to a place of love and harmony.
This set offers an age-appropriate build and play experience for ages 6-12.
Moana’s Boat measures over 6” (16cm) high, 5” (13cm) long and 5” (13cm) wide.
Te Fiti island measures over 4” (11cm) high, 6” (17cm) long and 1” (5cm) deep.
Combine with 41149 Moana’s Island Adventure for even more fun with Moana.",58.37,307.0,6-12,Easy
Disney™,Cinderella's Enchanted Evening,"Reenact scenes from the iconic Disney movie, Cinderella, with this easy-to-build model. Play with Cinderella in her house with kitchen and upstairs sleeping area. Then change her into her ball gown and go to the ball in the carriage—and take off the roof for easy play inside with 2 seats for Cinderella and her Fairy Godmother. Includes 2 mini-doll figures, plus 2 figures: a horse and a mouse.
Includes 2 mini-doll figures from Disney’s Cinderella: Cinderella with switchable skirts and the Fairy Godmother, plus 2 animal figures: a horse and a mouse.
Features Cinderella’s Carriage, Cinderella’s house with 2 stories, and a revolving stand for her ball gown.
Cinderella’s Carriage sits 2 mini-doll figures and features a removable roof for easy play inside, opening door and an opening chest.
Cinderella’s house features an opening door and windows, downstairs kitchen area with sink and table, and a sleeping area upstairs.
Accessory elements include an invitation, 2 keys, magic wand, broom, hairbrush, scissors, plate with food and a piece of cheese.
Play and sing all day with Cinderella and her little mouse friend, as they do their chores around the house.
Help the Fairy Godmother transform Cinderella’s rags to a ball gown and show her around her amazing horse-drawn carriage.
Play out your favorite scenes from the movie or create new stories of your own with these much-loved characters.
Cinderella’s carriage measures over 4” (11cm) high, 9” (24cm) long and 2” (7cm) wide.
Cinderella’s house measures over 5” (14 cm) high, 4” (11cm) wide and 1” (5cm) deep.",58.37,350.0,6-12,Average
Disney™,Sleeping Beauty's Fairytale Castle,"LEGO® l Disney Sleeping Beauty’s Fairytale Castle is easy to build and perfect for playing out favorite moments from Disney’s Sleeping Beauty. There’s a bedroom, spinning wheel, vanity and a special birthday cake. Maleficent’s lair adds drama and excitement to the role-play action. Get creative using the modular design of this fun toy to easily move and swap sections within the model, or rearrange the rooms of the castle and integrate them with other compatible LEGO l Disney toys to build your own dream creations. Includes 2 mini-doll figures plus Merryweather and bunny figures.
Includes Aurora and Maleficent mini-doll figures, plus a good fairy and a bunny figure.
Features a modular Fairytale Castle with a balcony, vanity and a bed with hidden storybook tile, plus Maleficent’s lair with throne.
Accessory elements include a magic wand, crown, spinning wheel, hair bow, flowers, cake, mixing bowl, scissors, hairbrush, perfume bottle, basket, carrot, cherries and Maleficent's staff.
Customize the set by easily swapping and rearranging internal features such as the spinning wheel, vanity and cake table.
Move and rearrange the rooms and Maleficent’s lair to create a new castle every time, or combine, swap and mix this model with other compatible LEGO® l Disney toys to build your own dream creations.
Recreate favorite moments from Disney's Sleeping Beauty with iconic details such as the spinning wheel, giant cake and birthday dress decoration.
Create your own stories about life in the castle with this fun toy, and discover a secret storybook tile under Aurora’s bed.
Suitable for ages 6-12.
Sleeping Beauty’s Fairytale Castle measures over 11” (29cm) high, 4” (12cm) wide and 2” (6cm) deep.
Maleficent’s lair measures over 4” (11cm) high, 2” (6cm) wide and 2” (6cm) deep.",58.37,322.0,6-12,Easy
Disney™,Ariel and the Magical Spell,"Slide back the glass door and step inside Disney Princess™ Ariel’s Cave. Swim over to Ursula’s grotto and place Ariel at the revolving stand to reveal her human legs. This set is easy to build and perfect for fans of Disney’s The Little Mermaid to reenact their favorite scenes or create new stories of their own. Includes 2 mini-doll figures plus a Flounder figure.
Includes 2 mini-doll figures from Disney’s The Little Mermaid: Ursula and Ariel with switchable mermaid tail or legs, plus a Flounder figure.
Features Ariel’s Cave, Ursula’s grotto and a revolving stand to reveal Ariel’s human legs.
Ariel’s cave features a sliding door function, vanity, clamshell seat, hideout for Flounder, treasure chest and a ship’s wheel.
Ursula’s grotto features a buildable crystal globe to contain Ariel’s voice.
Accessory elements include a trident, coins, crystals, cookie, golden cup, potion bottles, lipstick, Ursula’s necklace, Ursula’s contract and a quill.
Relive key moments from Disney’s The Little Mermaid or create new stories of your own with these iconic characters.
Hang out at Ariel’s cave, trying out new looks at the vanity or playing amongst the treasure with Flounder.
Will the sea witch Ursula manage to persuade Ariel to sign the contract?
Turn the revolving stand and swap Ariel’s mermaid tail for legs.
Ariel’s cave measures over 5” (13cm) high, 5” (13cm) wide and 3” (9cm) deep.
Ursula’s grotto measures over 3” (8cm) high, 3” (8cm) wide and 3” (9cm) deep.
Revolving stand measures over 3” (9cm) high, 2” (7cm) wide and 1” (4cm) deep.",45.37,222.0,5-12,Average
Disney™,Mulan's Training Day,"LEGO® l Disney Mulan’s Training Day is easy to build and perfect for recreating favorite moments from the movie. Train hard using the turning training dummy, and sword and catapult with boulders, before taking a break with her foal, Khan. This LEGO® l Disney toy for girls and boys includes lots of beautiful and authentic details, including Mulan's yellow dress, her fan and a tea ceremony. Get creative using the modular design to easily move and swap sections within the model, or integrate the family temple with other compatible LEGO l Disney sets to build your own dream creations. Includes a mini-doll figure plus a horse figure.
Includes a Mulan mini-doll figure, plus Khan the horse figure.
Features a family temple, turning training dummy, catapult, tea ceremony and a cherry blossom tree.
Accessory elements include a sword, boulders, fan, teapot and a teacup.
Customize the set by easily swapping and rearranging internal features such as the tea ceremony, catapult and cherry blossom tree.
Combine, swap and mix this model with other compatible LEGO® l Disney toys to build your own dream creations.
Take aim at the training dummy with the catapult, and use the turn function to make it spin as Mulan practices her sword skills.
Help Mulan perform a tea ceremony and cool her down with the cute fan.
This toy for girls and boys is suitable for ages 5-12.
Family Temple measures over 4” (12cm) high, 2” (6cm) wide and 2” (6cm) deep.",23.387,104.0,5-12,Average
Disney™,Castle Interior Kit,"Make your castle fit for a princess with this LEGO® l Disney Castle Interior Kit, featuring small, buildable castle furniture and household items, assorted decorative accessory elements, a fabric rug and blanket, plus decorative stickers. Rebuild the furniture to make alternative items using the pictures for inspiration. Use this kit to customize your LEGO® l Disney building toys and inspire even more role-play fun.
Features small, buildable castle furniture and household items, assorted decorative accessory elements, a fabric rug and blanket, plus a sheet of decorative stickers.
Rebuild the furniture to create alternative items.
Transform the interiors of your existing LEGO® l Disney models.
Combine with the 40388 Mini-Doll Dress-Up Kit to create even more play possibilities for your LEGO® l Disney sets.",15.587,115.0,6+,Easy
Disney™,Mini-Doll Dress-Up Kit,"Kit out your mini-doll figures in Disney Princess style with the LEGO® l Disney Mini-Doll Dress-Up Kit, featuring a buildable sewing machine, dressing table, vanity table with chair and a clothes rack, plus assorted accessory elements. Use this kit to customize your LEGO® l Disney sets and inspire even more role-play fun.
Features various small builds including a sewing studio with buildable sewing machine, dressing table, vanity table with chair, clothes rack, 4 fabric capes and a fabric skirt to fit a mini-doll (not included), plus assorted accessory elements.
The perfect addition to your LEGO® l Disney play sets.
Combine with the 40307 Castle Interior Kit to create even more play possibilities for your LEGO® l Disney sets.",15.587,80.0,6+,Easy
Marvel Super Heroes,The Hulkbuster: Ultron Edition,"Build and display this superhero toy—a highly detailed LEGO® brick version of the Hulkbuster mech, featuring a rotating torso, posable fingers, arms, legs and feet, and glow-in-the-dark elements. Choose from 2 interchangeable left arms, including a jackhammer arm with punching function, and activate the LEGO light brick in the chest. This LEGO Marvel Super Heroes The Hulkbuster: Ultron Edition set also includes a display platform with alternate attachment points for posable robotic construction arms and a desk, plus a new-for-March-2018 Iron Man Mark 43 minifigure.
Includes a new-for-March-2018 Iron Man Mark 43 minifigure.
Hulkbuster features a flip-up head, rotating torso, posable fingers, arms, legs and feet, LEGO® light brick in the chest, 2 interchangeable left arms—a standard arm or jackhammer arm with punching function and 12 glow-in-the-dark elements.
Activate the chest light by pressing the button on the Hulkbuster's back.
Platform features a flip-up Hulkbuster information plate, plus 8 alternative attachment points for 2 posable robotic construction arms and a desk with 2 attached computer screen elements and space for the buildable hotrod car and buildable Veronica satellite.
Clip the spare Hulkbuster arm to either of the robotic construction arms for neat display.
Also includes a fire extinguisher element.
This superhero toy is suitable for ages 14+.
Hulkbuster measures over 9” (25cm) high, 3” (10cm) long and 8” (22cm) wide.
Platform (without attachable arms/desk) measures over 7” (19cm) wide, 8” (21cm) deep and under 1” (2cm) high.",194.87,1363.0,14+,Average
Marvel Super Heroes,Sanctum Sanctorum Showdown,"Stage a LEGO® Marvel Super Heroes 76108 Sanctum Sanctorum Showdown between Iron Spider-Man, Iron Man and Doctor Strange and the super villains. This all-action set features a foldable, 3-level New York City building including Doctor Strange’s Sanctum Sanctorum, with an exploding wall function and hidden Infinity Stone element, plus a pizzeria and Peter Parker's apartment, both with exploding window functions. The rooftop has a minifigure-launch function and a water tower with minifigure-winch function for Iron Spider-Man. This superhero toy also includes a detachable street corner scene, plus 4 minifigures and a big figure with weapons and 20 Power Burst elements.
Includes 4 minifigures: Iron Spider-Man, Iron Man, Doctor Strange and Ebony Maw, plus a Cull Obsidian big figure.
This set features a 3-level New York City building including the Sanctum Sanctorum, pizzeria, Peter Parker’s apartment, 2 fire escapes, rooftop water tower, plus a detachable street corner scene.
Fold the building in or out and attach the street corner in different places for alternative formations.
Sanctum Sanctorum features an entrance hall with an opening door, weapon rack with an axe and sword, and an armchair; library with an exploding wall function, hidden Infinity Stone element and stand, bookshelves, opening chest with 2 daggers inside and weapon rack with a staff and spear; and Doctor Strange’s top-floor office with a new-for-March-2018 decorated Sanctum Sanctorum window, desk, bookshelves and buildable candlestick.
Explode the wall to reveal the Infinity Stone.
Peter Parker's apartment features an office with a desk and assorted elements including a computer, lamp and boxes, and a bedroom with a trapdoor function, exploding window function, bed and pizza element.
Explode the window to reveal the spider web on the building wall.
Pizzeria features an opening door, exploding window function, pizza oven, buildable shawarma and assorted elements including a pizza, pizza peel and fire extinguisher.
Rooftop features a minifigure-launch function and water tower with winch function to send Iron Spider-Man in and out of battle on a ‘spider web string’.
Street corner features a newspaper stand with newspaper elements, trash can and assorted elements including a spider web with Iron Spider-Man’s cell phone and a pizza slice.
The new-for-March-2018 Cull Obsidian big figure comes with 2 buildable hammers.
Weapons include Iron Spider-Man's Power Blast and Ebony Maw's Power Blast.
Iron Spider-Man comes with a backplate with 4 leg elements.
Also includes 10 assorted translucent-blue and 10 assorted translucent-orange Power Burst elements to customize your builds and minifigures.
The Iron Man, Iron Spider-Man and Ebony Maw minifigures are new for March 2018.
Recreate thrilling scenes from the Marvel Super Heroes Avengers: Infinity War movie.
Measures over 11” (30cm) high, 7” (20cm) wide and 8” (21cm) deep.",155.87,1004.0,8-14,Average
Marvel Super Heroes,Thanos: Ultimate Battle,"Fly into conflict on an uncharted planet aboard The Guardians’ Ship with Iron Man, Star-Lord and Gamora in this LEGO® Marvel Super Heroes 76107 Thanos: Ultimate Battle set. The Guardians’ Ship features an opening cockpit for 2 minifigures seated on the space scooter, stud shooters, plus an opening rear compartment with capacity for 2 minifigures and the Infinity Gauntlet and stand. The Infinity Gauntlet, which has attachment points for the included Infinity Stone and other collectable Infinity Stone elements, can be attached to the Thanos big figure. This exciting set features 3 minifigures with assorted weapons and 10 Power Burst elements.
Includes 3 minifigures: Iron Man, Star-Lord and Gamora, plus a Thanos big figure.
The Guardians’ Ship features an opening cockpit for the space scooter (and 2 minifigures sitting on the scooter), flip-up windshield, opening rear compartment with 2 minifigure seats, removable roof and space for the Infinity Gauntlet and stand, 2 stud shooters, adjustable wings and a connection point for the escape pod (featured in 76102 Thor's Weapon Quest).
Space scooter features 2 minifigure seats, attachment points for Star-Lord and Gamora’s weapons, and a detachable sword.
Thanos big figure comes with a gold-colored Infinity Gauntlet (with attachment points for the included Infinity Stone and 5 other collectable Infinity Stone elements), gauntlet stand and a sword.
Replace Thanos' left hand with the Infinity Gauntlet.
Weapons include Star-Lord's 2 laser guns and Gamora's sword.
Also includes 10 assorted translucent-blue Power Burst elements to customize your builds and minifigures.
Recreate thrilling scenes from the Marvel Super Heroes Avengers: Infinity War movie.
The Guardians’ Ship measures over 3” (9cm) high, 8” (22cm) long and 18” (46cm) wide.
Space scooter measures over 1” (5cm) high, 1” (5cm) long and under 1” (2cm) wide.
Infinity Gauntlet and stand measure over 1” (4cm) high, 1” (3cm) wide and 1” (3cm) deep.",116.87,674.0,8-14,Average
Marvel Super Heroes,Corvus Glaive Thresher Attack,"Stage an awesome battle at the Wakandan wall with Vision, Shuri and Black Panther against Corvus Glaive and an Outrider with this LEGO® Marvel Super Heroes 76103 Corvus Glaive Thresher Attack set. The wall features a lever-operated opening gate, tower with rotating, dual stud-shooting turrets, hidden disc shooter, Wakandan lab with flip function and the Infinity Stone element. The bad guys are attacking with a Thresher launcher—hit the right spot on the wall with the Thresher to activate the lab’s flip function. This super hero toy also includes 5 minifigures.
Includes 5 minifigures: Vision, Shuri, Black Panther, Corvus Glaive and an Outrider.
Wakandan wall features a lever-operated opening gate, tower with 2 rotating, dual stud-shooting turrets, hidden disc shooter, hinged wall section, Wakandan lab with minifigure seat, desk and 2 computer screen elements, flip function and the Infinity Stone element.
Also includes a Thresher and Thresher launcher with trigger and jungle camouflage elements.
Aim the Thresher at the wall to activate the lab's flip function.
Weapons include Shuri’s 2 gauntlets and Corvus Glaive’s staff.
The new-for-March-2018 Outrider minifigure has 6 arms.
Attach multiple sets to each other to expand the Wakanda wall.
Recreate thrilling scenes from the Marvel Super Heroes Avengers: Infinity War movie.
Wakandan wall measures over 7” (20cm) high, 9” (25cm) wide and 3” (9cm) deep.
Thresher launcher measures over 1” (5cm) high, 3” (8cm) wide and 4” (12cm) deep.
Thresher measures over 2” (7cm) high, 2” (7cm) long and 1” (4cm) wide.",58.37,416.0,7-14,Average
Marvel Super Heroes,The Hulkbuster Smash-Up,"Overpower Proxima Midnight and the Outrider with Bruce Banner’s Hulkbuster in this LEGO® Marvel Super Heroes 76104 The Hulkbuster Smash-Up set. The posable Hulkbuster features an opening minifigure cockpit and bashing arm function. This action-packed set also includes a ball-shooting gun turret with an opening rear compartment containing the Infinity Stone element, Falcon's buildable wings with a detachable Redwing drone element and 4 minifigures.
Includes 4 minifigures: Bruce Banner, Falcon, Proxima Midnight and an Outrider.
Hulkbuster features an opening minifigure cockpit, wheel-operated bashing arm function and posable fingers, arms and legs.
Gun turret features a minifigure seat, ball shooter and an opening rear compartment containing the Infinity Stone element.
Includes Proxima Midnight's spear and Falcon's buildable wings with a detachable Redwing drone element.
The new-for-March-2018 Outrider minifigure has 6 arms.
Play out thrilling scenes inspired by the Marvel Super Heroes Avengers: Infinity War movie.
Hulkbuster measures over 5” (14cm) high, 2” (7cm) long and 6” (16cm) wide.
Gun turret measures over 3” (8cm) high, 4” (11cm) wide and 1” (5cm) deep..",51.87,375.0,7-14,Easy
Marvel Super Heroes,Thor's Weapon Quest,"Join Thor, Rocket and Groot on a thrilling Avengers mission with LEGO® Marvel Super Heroes 76102 Thor’s Weapon Quest. This super hero toy features an Escape Pod with an opening cockpit for 3 minifigures and 2 stud shooters, plus a space station with a cosmic power source, weapon and features, the Infinity Stone element and stand, 3 minifigures and 10 Power Burst elements.
Includes 3 minifigures: Thor, Rocket and Groot (new-for-March-2018 teenage version).
Escape Pod features an opening cockpit, detachable roof and 2 stud shooters.
Open the cockpit’s front and rear windshields and lift off the roof to place all 3 minfigures inside.
Space station features a cosmic power source, 2 energy coils, weapon reveal function, and the Infinity Stone element and stand.
Includes Rocket's gun and Groot's extended vine arm element.
Also includes 10 assorted translucent-blue Power Burst elements to customize your builds and minifigures.
Escape Pod can be connected to The Guardians’ Ship in 76107 Thanos: Ultimate Battle.
Recreate thrilling scenes from the Marvel Super Heroes Avengers: Infinity War movie.
Escape Pod measures over 2” (7cm) high, 5” (13cm) long and 4” (11cm) wide.
Space station measures over 1” (5cm) high, 2” (7cm) wide and 3” (8cm) deep.",38.987,223.0,6-12,Easy
Marvel Super Heroes,Outrider Dropship Attack,"Join Captain America and Black Widow’s battle to repel the Outriders and save Wakanda with this action-packed LEGO® Marvel Super Heroes 76101 Outrider Dropship Attack set!
Includes 4 minifigures: Captain America, Black Widow and 2 Outriders.
Dropship features an opening dual minifigure cockpit with the Infinity Stone element on a stand, foldout sides and 2 stud shooters.
Weapons include Captain America’s 2 Wakandan Shields and Black Widow's 2 batons.
The new-for-March-2018 Outrider minifigures each have 6 arms.
Recreate thrilling scenes from the Marvel Super Heroes Avengers: Infinity War movie.
Dropship measures over 4” (12cm) high, 2” (7cm) long and 2” (6cm) wide, and 1” (4cm) high, 7” (19cm) long and 9” (23cm) with sides folded out.",22.087,124.0,6-12,Easy
